parentTconst,seasonNumber,episodeNumber,averageRating,numVotes
tt13111040,1.0,8.0,8.3,1420.0
tt13111040,1.0,9.0,8.9,1576.0
tt13111040,1.0,10.0,8.7,1357.0
tt8788222,4.0,41.0,8.0,27.0
tt5106590,3.0,118.0,8.8,66.0
tt6342474,1.0,179.0,7.5,564.0
tt3107288,7.0,2.0,8.2,2668.0
tt3107288,7.0,3.0,5.4,2536.0
tt3107288,7.0,4.0,6.2,2100.0
tt3107288,7.0,5.0,7.1,1999.0
tt0397306,15.0,24.0,7.7,469.0
tt0068120,45.0,115.0,,
tt0068120,44.0,189.0,,
tt0863046,2.0,10.0,8.1,571.0
tt0863046,2.0,8.0,7.8,585.0
tt0863046,2.0,9.0,7.8,535.0
tt0168366,11.0,39.0,7.1,111.0
tt0168366,9.0,28.0,7.0,108.0
tt0168366,9.0,29.0,7.6,124.0
tt6111130,4.0,9.0,7.4,459.0
tt7631058,2.0,1.0,7.3,26381.0
tt0068120,44.0,181.0,,
tt0068120,44.0,32.0,,
tt0068120,43.0,119.0,,
tt7441658,4.0,2.0,8.4,1033.0
tt7441658,4.0,3.0,7.2,909.0
tt9900092,2.0,2.0,8.2,910.0
tt0159876,36.0,17.0,,
tt0411008,5.0,10.0,8.3,6141.0
tt1399045,5.0,3.0,7.5,614.0
tt8712204,2.0,2.0,5.7,1312.0
tt8712204,2.0,3.0,6.0,1183.0
tt8712204,2.0,4.0,5.9,1102.0
tt8712204,2.0,5.0,5.8,1031.0
tt0976192,2.0,2.0,8.3,2106.0
tt3743822,7.0,1.0,7.0,2755.0
tt0907683,7.0,3.0,5.6,1239.0
tt0907683,7.0,4.0,6.3,1106.0
tt2741602,8.0,5.0,7.1,1451.0
tt3066242,8.0,7.0,8.3,277.0
tt3066242,8.0,8.0,8.3,274.0
tt3066242,8.0,9.0,8.6,284.0
tt3066242,8.0,10.0,8.2,273.0
tt3066242,8.0,11.0,7.8,274.0
tt3066242,8.0,12.0,7.7,273.0
tt3066242,8.0,13.0,8.7,325.0
tt2560140,4.0,2.0,8.6,43538.0
tt12343534,1.0,10.0,8.1,5758.0
tt0068120,43.0,120.0,,
tt7942796,3.0,4.0,7.4,485.0
tt7942796,3.0,5.0,7.9,475.0
tt7942796,3.0,6.0,7.7,461.0
tt0460627,4.0,15.0,7.7,1191.0
tt10166602,2.0,2.0,8.4,692.0
tt10166602,2.0,3.0,8.2,672.0
tt2741602,8.0,4.0,5.4,2177.0
tt12439466,1.0,22.0,8.6,7945.0
tt1196946,1.0,15.0,7.4,1987.0
tt0068120,49.0,14.0,,
tt0068120,49.0,15.0,,
tt0068120,49.0,17.0,,
tt0068120,49.0,16.0,,
tt0068120,49.0,18.0,,
tt2039625,6.0,12.0,8.6,84.0
tt12343534,1.0,11.0,8.4,5834.0
tt6483832,4.0,2.0,7.3,435.0
tt6483832,4.0,3.0,7.9,390.0
tt11612120,1.0,2.0,7.2,1183.0
tt11612120,1.0,3.0,7.3,1096.0
tt11612120,1.0,4.0,7.2,1042.0
tt11612120,1.0,5.0,7.3,1018.0
tt11612120,1.0,6.0,7.2,974.0
tt11612120,1.0,7.0,7.4,974.0
tt11612120,1.0,8.0,7.8,1085.0
tt11612120,1.0,9.0,7.7,1024.0
tt11612120,1.0,10.0,7.4,1039.0
tt6342474,1.0,180.0,7.4,543.0
tt0388629,1.0,954.0,8.5,2142.0
tt5106590,3.0,120.0,9.1,81.0
tt8596744,2.0,109.0,6.9,12.0
tt8596744,2.0,110.0,5.4,11.0
tt11794642,1.0,16.0,7.4,605.0
tt11794642,1.0,11.0,7.1,646.0
tt11794642,1.0,12.0,7.1,586.0
tt11794642,1.0,13.0,7.4,572.0
tt11794642,1.0,14.0,7.4,536.0
tt11794642,1.0,15.0,7.5,555.0
tt7235466,4.0,5.0,8.4,1508.0
tt0121955,24.0,2.0,7.5,4226.0
tt8722888,2.0,4.0,7.5,781.0
tt8596744,2.0,111.0,5.6,8.0
tt8317568,3.0,1.0,9.3,5610.0
tt2560140,4.0,4.0,8.9,43578.0
tt2560140,4.0,5.0,9.8,93675.0
tt0840196,3.0,1.0,7.6,1031.0
tt0279600,8.0,18.0,8.1,1065.0
tt12844722,1.0,15.0,5.9,67.0
tt1043813,3.0,3.0,8.8,2736.0
tt8772296,1.0,10.0,8.5,5271.0
tt1219024,1.0,8.0,7.8,1754.0
tt1190634,3.0,2.0,8.6,18506.0
tt1353056,1.0,6.0,7.6,392.0
tt1353056,1.0,5.0,7.4,398.0
tt1353056,1.0,1.0,7.3,497.0
tt1353056,1.0,7.0,6.6,327.0
tt1353056,1.0,2.0,7.4,433.0
tt1353056,1.0,8.0,8.0,401.0
tt1353056,1.0,4.0,8.1,423.0
tt1353056,1.0,3.0,7.4,416.0
tt8788222,4.0,42.0,8.4,23.0
tt1094229,2.0,13.0,8.2,217.0
tt7441658,4.0,4.0,9.0,1670.0
tt5531466,3.0,19.0,7.7,618.0
tt10691770,1.0,3.0,7.5,1674.0
tt2560140,4.0,3.0,9.2,44415.0
tt0455275,4.0,19.0,7.5,3874.0
tt0401747,18.0,4.0,2.8,30.0
tt0401747,18.0,5.0,2.3,34.0
tt0806910,1.0,726.0,6.3,151.0
tt0806910,1.0,735.0,6.2,106.0
tt0388629,1.0,386.0,7.4,965.0
tt1219024,1.0,6.0,7.6,1794.0
tt6111130,4.0,10.0,7.4,437.0
tt6473344,4.0,6.0,8.9,622.0
tt6473344,4.0,8.0,7.8,456.0
tt4687880,4.0,2.0,7.3,787.0
tt4687880,4.0,3.0,7.7,681.0
tt4687880,4.0,4.0,7.9,617.0
tt4687880,4.0,5.0,7.9,613.0
tt4687880,4.0,6.0,7.8,582.0
tt4687880,4.0,7.0,8.2,602.0
tt10795658,1.0,2.0,7.9,5355.0
tt10795658,1.0,3.0,8.4,6429.0
tt10795658,1.0,4.0,7.3,4725.0
tt10795658,1.0,5.0,6.9,4604.0
tt10795658,1.0,6.0,7.4,4376.0
tt10795658,1.0,7.0,7.7,4509.0
tt10795658,1.0,8.0,7.8,4763.0
tt5106590,3.0,121.0,8.1,51.0
tt7671070,2.0,1.0,7.2,598.0
tt7235466,4.0,2.0,8.0,1090.0
tt7235466,4.0,3.0,7.7,1083.0
tt7235466,4.0,4.0,7.9,1131.0
tt10314462,2.0,5.0,7.1,600.0
tt0096697,32.0,12.0,7.0,1064.0
tt12324366,1.0,1.0,7.3,5215.0
tt13622776,1.0,1.0,7.7,18252.0
tt0472954,16.0,1.0,8.1,2657.0
tt0472954,17.0,1.0,6.9,2342.0
tt0472954,18.0,1.0,,
tt5673782,4.0,1.0,7.2,160.0
tt13623580,1.0,1.0,7.6,1504.0
tt13623632,1.0,1.0,7.5,12980.0
tt12343534,1.0,12.0,9.4,8860.0
tt8596744,2.0,112.0,5.4,50.0
tt12844722,1.0,16.0,4.9,125.0
tt0068120,36.0,189.0,,
tt9054904,2.0,2.0,7.8,717.0
tt9054904,2.0,3.0,7.7,657.0
tt9054904,2.0,4.0,7.7,630.0
tt9054904,2.0,6.0,8.1,602.0
tt9054904,2.0,5.0,7.8,606.0
tt9054904,2.0,7.0,7.9,556.0
tt9054904,2.0,8.0,8.0,554.0
tt9054904,2.0,9.0,8.1,569.0
tt9054904,2.0,10.0,7.5,678.0
tt0840196,3.0,2.0,7.1,991.0
tt0840196,3.0,4.0,8.4,944.0
tt0840196,3.0,3.0,7.8,910.0
tt5607616,2.0,14.0,8.2,2186.0
tt4477976,6.0,5.0,6.8,2668.0
tt4477976,6.0,6.0,7.6,2010.0
tt1213404,1.0,13.0,7.2,173.0
tt4477976,6.0,8.0,7.7,1971.0
tt4477976,6.0,9.0,7.8,1678.0
tt4477976,6.0,10.0,7.9,1405.0
tt1213404,1.0,14.0,6.6,156.0
tt4477976,6.0,11.0,8.2,2000.0
tt1213404,1.0,15.0,6.7,164.0
tt4477976,6.0,12.0,8.3,1548.0
tt4477976,6.0,13.0,7.8,1986.0
tt4477976,6.0,14.0,8.5,1168.0
tt4477976,6.0,15.0,9.5,2787.0
tt1213404,1.0,16.0,6.8,157.0
tt0411008,5.0,11.0,8.1,6112.0
tt1196946,1.0,14.0,7.8,2064.0
tt2771780,6.0,35.0,7.4,95.0
tt1266020,1.0,1.0,6.9,4515.0
tt0972534,2.0,9.0,7.0,344.0
tt0068120,49.0,19.0,,
tt0068120,49.0,20.0,,
tt0068120,49.0,21.0,,
tt0068120,49.0,22.0,,
tt0068120,49.0,23.0,,
tt1353056,13.0,1.0,6.3,954.0
tt8466564,1.0,1.0,7.4,26929.0
tt9612516,2.0,2.0,6.6,1036.0
tt8421350,3.0,2.0,7.4,1241.0
tt9612516,2.0,3.0,7.2,1021.0
tt9612516,2.0,4.0,6.7,956.0
tt9612516,2.0,5.0,6.8,916.0
tt9612516,2.0,6.0,6.8,899.0
tt9612516,2.0,7.0,7.2,1032.0
tt7772588,3.0,1.0,8.3,2380.0
tt12439466,1.0,23.0,8.7,7942.0
tt0976192,2.0,3.0,8.7,2108.0
tt6385540,2.0,4.0,8.2,481.0
tt6385540,2.0,6.0,8.3,471.0
tt6385540,2.0,7.0,8.2,455.0
tt6385540,2.0,8.0,9.4,686.0
tt6385540,2.0,10.0,8.3,466.0
tt6385540,2.0,11.0,8.1,445.0
tt6385540,2.0,9.0,9.6,1899.0
tt6385540,2.0,12.0,8.2,447.0
tt6385540,2.0,13.0,9.2,555.0
tt1178714,1.0,19.0,,
tt0388629,1.0,955.0,8.1,2032.0
tt2771780,6.0,36.0,5.8,81.0
tt8788222,4.0,43.0,8.9,20.0
tt1118804,2.0,17.0,8.9,532.0
tt0401747,18.0,6.0,2.7,32.0
tt13304700,1.0,1.0,8.3,1823.0
tt12844722,1.0,17.0,5.8,62.0
tt8068860,3.0,1.0,7.3,1012.0
tt0096697,32.0,13.0,6.4,918.0
tt0168366,11.0,40.0,6.8,99.0
tt13622982,1.0,1.0,8.4,7446.0
tt0388629,1.0,387.0,7.3,949.0
tt0388629,1.0,388.0,7.6,961.0
tt7441658,4.0,5.0,7.2,1069.0
tt7441658,4.0,6.0,9.1,1574.0
tt7441658,4.0,7.0,9.4,2059.0
tt13196080,1.0,1.0,8.0,1659.0
tt0094535,9.0,1.0,6.3,1732.0
tt4655480,6.0,4.0,7.3,316.0
tt8596744,2.0,113.0,6.3,32.0
tt6226232,4.0,6.0,7.5,1368.0
tt5875444,1.0,2.0,7.7,3629.0
tt5875444,1.0,3.0,8.1,3459.0
tt5875444,1.0,4.0,8.0,3230.0
tt5875444,1.0,5.0,8.2,3190.0
tt5875444,1.0,6.0,8.2,3293.0
tt5875444,2.0,1.0,7.9,2890.0
tt5875444,2.0,6.0,8.6,2892.0
tt0279600,8.0,19.0,7.8,1127.0
tt6461726,4.0,1.0,7.3,312.0
tt5420376,5.0,6.0,7.2,1144.0
tt5420376,5.0,7.0,6.6,1001.0
tt8111088,3.0,3.0,7.0,20320.0
tt0118401,22.0,3.0,7.9,884.0
tt2741602,8.0,6.0,8.5,2240.0
tt1399045,5.0,4.0,8.0,622.0
tt7529770,3.0,2.0,7.2,374.0
tt6473344,4.0,9.0,8.1,455.0
tt6473344,4.0,10.0,8.1,475.0
tt1266020,1.0,2.0,7.0,3865.0
tt1266020,1.0,3.0,7.1,3617.0
tt1266020,1.0,4.0,7.2,3516.0
tt1266020,1.0,5.0,7.1,3394.0
tt1266020,1.0,6.0,7.6,3426.0
tt5106590,3.0,122.0,6.3,13.0
tt8111088,3.0,4.0,7.6,17062.0
tt13668894,1.0,1.0,7.2,21405.0
tt8762206,2.0,1.0,7.7,1285.0
tt7569576,2.0,1.0,7.2,1164.0
tt3007572,3.0,1.0,7.1,1108.0
tt1595859,11.0,4.0,7.9,374.0
tt1561755,11.0,11.0,8.0,683.0
tt0096697,32.0,14.0,5.6,867.0
tt0096697,32.0,15.0,5.9,901.0
tt1561755,11.0,12.0,7.7,689.0
tt1561755,11.0,13.0,7.6,630.0
tt1561755,11.0,14.0,7.4,645.0
tt0182576,19.0,11.0,6.8,964.0
tt0182576,19.0,12.0,6.1,1010.0
tt0182576,19.0,13.0,7.8,1397.0
tt5834204,5.0,1.0,7.1,2752.0
tt1888075,10.0,2.0,7.2,528.0
tt0094416,21.0,9.0,7.9,123.0
tt5232792,3.0,2.0,7.4,1334.0
tt5232792,3.0,3.0,7.5,1310.0
tt5232792,3.0,4.0,7.8,1275.0
tt5232792,3.0,5.0,7.3,1291.0
tt5232792,3.0,6.0,7.8,1357.0
tt5232792,3.0,7.0,7.6,1302.0
tt5232792,3.0,8.0,8.1,1693.0
tt12439466,1.0,24.0,8.8,7948.0
tt8633062,2.0,1.0,7.2,931.0
tt5827228,5.0,5.0,7.0,280.0
tt7491982,3.0,4.0,7.5,462.0
tt9077530,3.0,2.0,7.2,503.0
tt9077530,3.0,3.0,7.1,493.0
tt9077530,3.0,4.0,7.3,469.0
tt9077530,3.0,5.0,7.3,459.0
tt9077530,3.0,6.0,7.4,464.0
tt9077530,3.0,7.0,7.2,463.0
tt9077530,3.0,8.0,7.5,483.0
tt9077530,3.0,9.0,7.6,480.0
tt9077530,3.0,10.0,7.2,555.0
tt0068120,49.0,24.0,,
tt0068120,49.0,25.0,,
tt0068120,49.0,26.0,,
tt0068120,49.0,27.0,,
tt12844722,1.0,18.0,5.9,65.0
tt0934814,2.0,15.0,8.0,1391.0
tt13315156,1.0,1.0,7.7,6541.0
tt0168366,11.0,41.0,7.0,97.0
tt0455275,4.0,20.0,8.0,3927.0
tt2771780,6.0,37.0,5.0,89.0
tt2771780,6.0,39.0,4.9,69.0
tt0840196,3.0,7.0,8.7,1009.0
tt0840196,3.0,10.0,7.6,802.0
tt0840196,3.0,5.0,7.9,882.0
tt0840196,3.0,9.0,8.3,849.0
tt0840196,3.0,6.0,8.1,934.0
tt1235099,1.0,10.0,7.6,1044.0
tt1235099,1.0,11.0,7.7,994.0
tt1235099,1.0,12.0,8.8,1529.0
tt1235099,1.0,13.0,8.0,1047.0
tt1235099,1.0,5.0,7.8,1185.0
tt1235099,1.0,6.0,7.7,1132.0
tt1235099,1.0,7.0,7.6,1067.0
tt1235099,1.0,8.0,7.8,1064.0
tt1235099,1.0,4.0,7.6,1250.0
tt13315156,1.0,2.0,7.8,6100.0
tt0411008,5.0,12.0,8.7,6496.0
tt8596744,2.0,114.0,4.9,169.0
tt0840196,3.0,8.0,8.4,924.0
tt0806910,1.0,753.0,6.9,126.0
tt8595740,1.0,4.0,7.2,21.0
tt8595740,1.0,5.0,8.9,3149.0
tt8595740,1.0,6.0,8.5,89.0
tt5106590,3.0,123.0,9.1,197.0
tt8595740,1.0,7.0,7.2,24.0
tt0168366,23.0,35.0,7.3,93.0
tt0844441,2.0,1.0,8.1,2181.0
tt7678620,,,7.2,117.0
tt8595740,,,,
tt8595740,,,,
tt8595740,,,,
tt8595740,,,,
tt8595740,1.0,12.0,5.9,21.0
tt0368530,6.0,19.0,8.1,341.0
tt5607976,3.0,1.0,7.3,1812.0
tt5607976,3.0,2.0,7.5,1644.0
tt5607976,3.0,3.0,7.5,1572.0
tt5607976,3.0,4.0,7.5,1674.0
tt5607976,3.0,5.0,7.8,1541.0
tt5607976,3.0,6.0,8.1,1601.0
tt5607976,3.0,7.0,8.5,1945.0
tt5607976,3.0,8.0,7.6,2162.0
tt10323338,2.0,3.0,8.2,867.0
tt10323338,2.0,2.0,8.0,791.0
tt0806910,1.0,1153.0,6.6,272.0
tt8531222,2.0,2.0,7.3,704.0
tt8531222,2.0,3.0,6.7,927.0
tt8531222,2.0,4.0,7.5,638.0
tt8531222,2.0,5.0,7.9,654.0
tt8531222,2.0,6.0,8.5,770.0
tt8531222,2.0,7.0,8.4,680.0
tt8531222,2.0,8.0,8.6,715.0
tt8531222,2.0,9.0,8.8,989.0
tt8531222,2.0,10.0,9.5,1489.0
tt12920838,1.0,1.0,7.9,2974.0
tt8788222,4.0,44.0,9.2,44.0
tt0068120,6.0,201.0,,
tt0068120,6.0,202.0,,
tt4326894,5.0,3.0,7.6,362.0
tt3066242,8.0,14.0,8.5,333.0
tt0388629,1.0,956.0,9.0,3322.0
tt0388629,1.0,957.0,9.6,12870.0
tt8712204,2.0,7.0,5.7,913.0
tt8369840,2.0,7.0,6.8,428.0
tt8369840,2.0,8.0,7.4,443.0
tt2580046,,,8.1,580.0
tt2580046,,,7.8,89.0
tt2580046,,,,
tt9475088,1.0,2.0,8.2,71.0
tt10795658,2.0,1.0,7.3,4254.0
tt8788222,4.0,45.0,9.3,77.0
tt8050740,2.0,13.0,8.6,541.0
tt8050740,2.0,14.0,9.1,601.0
tt8050740,2.0,15.0,8.1,495.0
tt8050740,2.0,16.0,8.1,493.0
tt8050740,2.0,17.0,9.1,606.0
tt8050740,2.0,18.0,8.8,549.0
tt8050740,2.0,19.0,9.1,628.0
tt8050740,2.0,20.0,9.7,2433.0
tt0285403,8.0,9.0,7.5,1069.0
tt12343534,1.0,13.0,9.2,7613.0
tt1190634,3.0,3.0,8.2,17238.0
tt9055008,2.0,2.0,7.7,1093.0
tt9055008,2.0,3.0,7.5,1078.0
tt9055008,2.0,4.0,8.0,1231.0
tt9055008,2.0,5.0,7.2,1085.0
tt9055008,2.0,6.0,6.6,1441.0
tt9055008,2.0,7.0,8.5,1545.0
tt9055008,2.0,8.0,7.6,984.0
tt9055008,2.0,9.0,7.3,929.0
tt9055008,2.0,10.0,7.3,914.0
tt1888075,10.0,3.0,7.6,537.0
tt0988824,1.0,92.0,6.4,529.0
tt0806910,1.0,733.0,5.8,90.0
tt1119644,1.0,15.0,8.1,2839.0
tt0094535,9.0,2.0,6.3,983.0
tt0458290,1.0,17.0,6.6,4632.0
tt0458290,1.0,16.0,7.6,4990.0
tt6342474,1.0,181.0,8.2,926.0
tt1118804,2.0,18.0,9.7,3149.0
tt12439466,1.0,25.0,8.3,7956.0
tt0121220,1.0,198.0,7.4,1286.0
tt0121220,1.0,157.0,7.7,1296.0
tt0121220,1.0,193.0,7.6,1305.0
tt10314462,2.0,2.0,7.9,485.0
tt0121220,1.0,189.0,7.3,1319.0
tt0121220,1.0,131.0,7.9,1320.0
tt0121220,1.0,154.0,7.5,1296.0
tt0121220,1.0,161.0,7.1,1340.0
tt0121220,1.0,141.0,7.4,1326.0
tt0121220,1.0,160.0,7.7,1330.0
tt0121220,1.0,139.0,7.3,1311.0
tt0121220,1.0,188.0,8.2,1328.0
tt0121220,1.0,167.0,6.8,1310.0
tt0121220,1.0,128.0,7.8,1363.0
tt0121220,1.0,149.0,7.7,1314.0
tt0121220,1.0,144.0,7.5,1293.0
tt0121220,1.0,186.0,8.0,1323.0
tt0121220,1.0,187.0,8.1,1316.0
tt0121220,1.0,178.0,7.7,1333.0
tt0121220,1.0,165.0,7.4,1339.0
tt0121220,1.0,159.0,7.6,1319.0
tt0121220,1.0,173.0,7.2,1311.0
tt0121220,1.0,194.0,8.1,1329.0
tt0121220,1.0,172.0,6.9,1332.0
tt0121220,1.0,120.0,8.6,1454.0
tt0121220,1.0,190.0,7.0,1322.0
tt0121220,1.0,182.0,7.3,1340.0
tt0121220,1.0,146.0,7.3,1290.0
tt0121220,1.0,168.0,7.2,1321.0
tt0121220,1.0,123.0,7.6,1328.0
tt0121220,1.0,174.0,6.9,1308.0
tt0121220,1.0,179.0,7.7,1350.0
tt0121220,1.0,121.0,8.3,1385.0
tt0121220,1.0,143.0,7.8,1306.0
tt0121220,1.0,156.0,7.6,1294.0
tt0121220,1.0,192.0,7.9,1312.0
tt0121220,1.0,119.0,8.0,1368.0
tt0121220,1.0,196.0,7.3,1291.0
tt0121220,1.0,147.0,7.7,1307.0
tt0121220,1.0,136.0,7.5,1308.0
tt0121220,1.0,158.0,7.5,1316.0
tt0121220,1.0,125.0,7.2,1316.0
tt0121220,1.0,122.0,8.4,1374.0
tt0121220,1.0,133.0,7.5,1307.0
tt0121220,1.0,135.0,7.6,1306.0
tt0121220,1.0,148.0,7.9,1304.0
tt0121220,1.0,150.0,7.6,1306.0
tt0121220,1.0,137.0,7.2,1305.0
tt0121220,1.0,181.0,7.4,1337.0
tt0121220,1.0,169.0,7.5,1312.0
tt0121220,1.0,162.0,7.4,1339.0
tt0121220,1.0,118.0,7.6,1365.0
tt0121220,1.0,138.0,7.0,1327.0
tt0121220,1.0,195.0,7.6,1324.0
tt0121220,1.0,183.0,7.9,1331.0
tt0121220,1.0,185.0,8.2,1352.0
tt0121220,1.0,127.0,7.8,1342.0
tt0121220,1.0,140.0,7.5,1307.0
tt0121220,1.0,180.0,7.5,1336.0
tt0121220,1.0,191.0,7.6,1334.0
tt0121220,1.0,170.0,6.8,1322.0
tt0121220,1.0,176.0,6.8,1326.0
tt0121220,1.0,171.0,7.0,1308.0
tt0121220,1.0,124.0,7.4,1320.0
tt0121220,1.0,129.0,8.1,1336.0
tt0121220,1.0,142.0,7.6,1304.0
tt0121220,1.0,166.0,7.0,1338.0
tt0121220,1.0,175.0,6.9,1336.0
tt0121220,1.0,132.0,7.5,1317.0
tt0121220,1.0,145.0,7.5,1292.0
tt0121220,1.0,130.0,8.1,1334.0
tt0121220,1.0,155.0,7.6,1295.0
tt0121220,1.0,177.0,7.5,1346.0
tt0121220,1.0,184.0,8.0,1349.0
tt0121220,1.0,152.0,7.8,1297.0
tt0121220,1.0,134.0,7.5,1336.0
tt0121220,1.0,199.0,7.8,1315.0
tt0121220,1.0,151.0,7.5,1294.0
tt0121220,1.0,153.0,7.9,1315.0
tt0121220,1.0,163.0,7.1,1333.0
tt0121220,1.0,164.0,7.2,1328.0
tt0121220,1.0,126.0,7.9,1353.0
tt0121220,1.0,197.0,7.3,1310.0
tt2771780,6.0,41.0,4.5,94.0
tt0068120,49.0,31.0,,
tt0068120,49.0,32.0,,
tt0068120,,,,
tt0068120,,,,
tt10314462,2.0,3.0,7.6,469.0
tt0168366,11.0,42.0,7.2,95.0
tt0806910,1.0,739.0,6.3,144.0
tt0844441,2.0,2.0,8.1,1960.0
tt0844441,2.0,4.0,8.2,1881.0
tt0844441,2.0,3.0,8.2,1933.0
tt0285403,8.0,10.0,7.6,990.0
tt0972534,2.0,10.0,4.6,510.0
tt10611608,1.0,2.0,6.8,861.0
tt6226232,4.0,7.0,7.4,1403.0
tt12920838,1.0,2.0,7.3,2581.0
tt2805096,8.0,4.0,7.9,510.0
tt2261391,9.0,4.0,7.8,402.0
tt12844722,1.0,19.0,6.1,68.0
tt3007572,2.0,2.0,7.3,1292.0
tt3007572,2.0,4.0,7.3,1229.0
tt3007572,2.0,5.0,8.0,1282.0
tt3007572,2.0,6.0,7.8,1246.0
tt3007572,2.0,7.0,7.3,1255.0
tt3007572,2.0,8.0,7.6,1172.0
tt3007572,2.0,10.0,7.9,1364.0
tt3007572,2.0,9.0,7.7,1154.0
tt8596744,3.0,1.0,7.2,79.0
tt1356380,1.0,1.0,7.9,178.0
tt1356380,1.0,2.0,7.9,141.0
tt1356380,1.0,3.0,8.6,153.0
tt1356380,1.0,4.0,7.7,118.0
tt1356380,1.0,5.0,8.1,119.0
tt1356380,1.0,6.0,8.1,117.0
tt0907683,4.0,1.0,5.9,1418.0
tt0907683,4.0,2.0,6.6,1492.0
tt2580046,,,7.6,198.0
tt3986586,,,,
tt11242246,1.0,2.0,6.8,829.0
tt3007572,3.0,4.0,6.8,843.0
tt1094229,2.0,14.0,8.2,237.0
tt0976192,2.0,4.0,9.0,2158.0
tt0976192,2.0,5.0,8.9,2105.0
tt0206512,6.0,17.0,5.5,775.0
tt6342474,1.0,182.0,7.8,722.0
tt13675832,1.0,1.0,8.7,2690.0
tt1353056,13.0,0.0,7.3,281.0
tt10841904,5.0,0.0,8.4,5892.0
tt1219024,1.0,9.0,7.7,1692.0
tt0934814,2.0,16.0,8.3,1396.0
tt1119644,1.0,16.0,7.6,2683.0
tt1693592,11.0,1.0,8.0,658.0
tt1353056,13.0,2.0,7.2,766.0
tt1353056,13.0,3.0,8.4,882.0
tt1353056,13.0,4.0,7.5,684.0
tt1353056,13.0,5.0,7.5,671.0
tt10530900,2.0,1.0,8.9,790.0
tt10530900,2.0,2.0,9.1,731.0
tt10530900,2.0,3.0,9.2,822.0
tt10530900,2.0,5.0,9.6,1280.0
tt10530900,2.0,4.0,9.0,713.0
tt9319668,1.0,1.0,7.9,7293.0
tt1399045,5.0,5.0,8.1,634.0
tt6470478,4.0,7.0,7.4,1040.0
tt4655480,6.0,5.0,7.5,315.0
tt2805096,8.0,5.0,7.7,488.0
tt2261391,9.0,5.0,8.1,539.0
tt5555260,5.0,7.0,8.4,1497.0
tt0866442,1.0,1.0,7.8,1229.0
tt0866442,1.0,2.0,7.6,963.0
tt0159876,48.0,9.0,8.2,14.0
tt1118804,2.0,19.0,9.4,688.0
tt11639952,1.0,4.0,7.6,1761.0
tt0121220,1.0,270.0,7.2,1313.0
tt0121220,1.0,255.0,7.9,1307.0
tt0121220,1.0,284.0,7.8,1302.0
tt0121220,1.0,275.0,7.0,1308.0
tt0121220,1.0,262.0,7.2,1315.0
tt0121220,1.0,233.0,7.7,1288.0
tt0121220,1.0,217.0,7.8,1311.0
tt0121220,1.0,236.0,7.9,1302.0
tt0121220,1.0,227.0,7.5,1305.0
tt0121220,1.0,258.0,6.9,1309.0
tt0121220,1.0,247.0,7.0,1315.0
tt0121220,1.0,245.0,7.9,1306.0
tt0121220,1.0,261.0,6.9,1317.0
tt0121220,1.0,263.0,7.4,1309.0
tt0121220,1.0,278.0,7.4,1304.0
tt0121220,1.0,234.0,7.6,1290.0
tt0121220,1.0,277.0,7.8,1296.0
tt0121220,1.0,256.0,7.5,1301.0
tt0121220,1.0,240.0,7.0,1312.0
tt0121220,1.0,214.0,7.3,1283.0
tt0121220,1.0,237.0,9.0,1662.0
tt0121220,1.0,266.0,7.6,1303.0
tt0121220,1.0,242.0,7.2,1303.0
tt0121220,1.0,202.0,6.5,1288.0
tt0121220,1.0,203.0,6.8,1292.0
tt0121220,1.0,274.0,6.7,1305.0
tt0121220,1.0,223.0,7.6,1316.0
tt0121220,1.0,235.0,7.8,1304.0
tt0121220,1.0,241.0,7.1,1294.0
tt0121220,1.0,289.0,7.0,1293.0
tt0121220,1.0,232.0,7.7,1289.0
tt0121220,1.0,200.0,7.3,1311.0
tt0121220,1.0,253.0,7.5,1301.0
tt0121220,1.0,264.0,7.4,1306.0
tt0121220,1.0,268.0,7.2,1309.0
tt0121220,1.0,210.0,7.1,1283.0
tt0121220,1.0,213.0,7.2,1291.0
tt0121220,1.0,287.0,7.6,1304.0
tt0121220,1.0,281.0,7.9,1300.0
tt0121220,1.0,254.0,7.8,1302.0
tt0121220,1.0,224.0,7.1,1300.0
tt0121220,1.0,248.0,7.3,1305.0
tt0121220,1.0,225.0,7.2,1297.0
tt0121220,1.0,271.0,6.8,1323.0
tt0121220,1.0,229.0,8.0,1314.0
tt0121220,1.0,201.0,7.0,1302.0
tt0121220,1.0,243.0,7.1,1313.0
tt0121220,1.0,220.0,7.7,1308.0
tt0121220,1.0,216.0,7.5,1328.0
tt0121220,1.0,239.0,7.1,1303.0
tt0121220,1.0,222.0,7.7,1323.0
tt0121220,1.0,283.0,7.7,1298.0
tt0121220,1.0,228.0,8.0,1307.0
tt0121220,1.0,269.0,7.2,1320.0
tt0121220,1.0,207.0,7.4,1285.0
tt0121220,1.0,215.0,7.5,1287.0
tt0121220,1.0,288.0,7.0,1303.0
tt0121220,1.0,209.0,7.3,1290.0
tt13155198,1.0,1.0,8.1,1369.0
tt0806910,1.0,1161.0,6.9,214.0
tt12920838,1.0,3.0,7.5,2569.0
tt0806910,1.0,761.0,6.5,189.0
tt0121220,1.0,221.0,7.7,1308.0
tt0121220,1.0,251.0,7.0,1295.0
tt0121220,1.0,259.0,7.1,1305.0
tt0121220,1.0,265.0,7.3,1302.0
